File_Record_0047.rec ( 10403 Samples/channels ) Sample Rate :1s
Date :5/13/2026 11:08:35 AM
Time;Voie A1[°C];Voie A2[°C];
9550000.000000;41.71753;40.98511;
9551000.000000;41.71753;41.06140;
9552000.000000;41.83960;40.77148;
9553000.000000;41.94641;41.16821;
9554000.000000;41.74805;41.16821;
9555000.000000;42.03796;40.89355;
9556000.000000;41.71753;41.00037;
9557000.000000;41.97693;41.27502;
9558000.000000;41.80908;41.07666;
9559000.000000;41.99219;40.80200;
9560000.000000;41.93115;40.81726;
9561000.000000;41.77856;41.15295;
9562000.000000;41.93115;41.33606;
9563000.000000;41.82434;41.22925;
9564000.000000;41.91589;40.90881;
9565000.000000;42.12952;40.89355;
9566000.000000;41.65649;41.15295;
9567000.000000;42.14478;41.16821;
9568000.000000;41.83960;41.10718;
9569000.000000;42.00745;41.18347;
9570000.000000;42.17529;41.03088;
9571000.000000;42.06848;41.04614;
9572000.000000;41.99219;41.35132;
9573000.000000;41.96167;41.13770;
9574000.000000;42.08374;41.24451;
9575000.000000;41.93115;41.03088;
9576000.000000;42.17529;40.87830;
9577000.000000;42.14478;40.86304;
9578000.000000;41.93115;41.27502;
9579000.000000;42.28210;41.09192;
9580000.000000;42.14478;41.15295;
9581000.000000;42.05322;40.92407;
9582000.000000;42.17529;40.92407;
9583000.000000;41.99219;41.00037;
9584000.000000;42.14478;41.18347;
9585000.000000;42.35840;40.89355;
9586000.000000;41.97693;41.22925;
9587000.000000;42.03796;41.12244;
9588000.000000;42.03796;41.18347;
9589000.000000;42.26685;41.10718;
9590000.000000;41.90063;41.22925;
9591000.000000;42.12952;41.15295;
9592000.000000;42.26685;41.04614;
9593000.000000;42.14478;41.38184;
9594000.000000;41.91589;41.15295;
9595000.000000;42.09900;41.19873;
9596000.000000;42.22107;40.95459;
9597000.000000;42.29736;41.03088;
9598000.000000;42.11426;40.95459;
9599000.000000;42.09900;41.03088;
9600000.000000;42.17529;41.22925;
9601000.000000;42.43469;41.18347;
9602000.000000;42.12952;41.00037;
9603000.000000;42.23633;40.78674;
9604000.000000;42.20581;41.10718;
9605000.000000;42.02271;41.01563;
9606000.000000;42.34314;41.09192;
9607000.000000;42.22107;40.95459;
9608000.000000;42.49573;40.92407;
9609000.000000;42.11426;41.32080;
9610000.000000;42.32788;41.22925;
9611000.000000;41.99219;41.32080;
9612000.000000;42.23633;41.06140;
9613000.000000;42.26685;41.16821;
9614000.000000;42.40417;40.93933;
9615000.000000;42.14478;40.81726;
9616000.000000;42.16003;41.35132;
9617000.000000;42.16003;40.90881;
9618000.000000;42.26685;41.29028;
9619000.000000;42.20581;41.12244;
9620000.000000;42.06848;40.92407;
9621000.000000;42.19055;40.81726;
9622000.000000;42.25159;40.87830;
9623000.000000;41.94641;41.25977;
9624000.000000;42.17529;41.16821;
9625000.000000;42.14478;40.95459;
9626000.000000;42.22107;41.24451;
9627000.000000;42.31262;41.16821;
9628000.000000;42.11426;40.90881;
9629000.000000;42.26685;40.90881;
9630000.000000;41.93115;41.10718;
9631000.000000;42.23633;40.89355;
9632000.000000;41.93115;41.21399;
9633000.000000;42.25159;41.33606;
9634000.000000;42.00745;40.96985;
9635000.000000;42.09900;41.18347;
9636000.000000;42.17529;41.06140;
9637000.000000;42.38892;41.00037;
9638000.000000;42.11426;41.00037;
9639000.000000;42.22107;41.07666;
9640000.000000;42.49573;40.86304;
9641000.000000;42.25159;41.18347;
9642000.000000;42.31262;40.87830;
9643000.000000;42.16003;41.10718;
9644000.000000;42.11426;41.18347;
9645000.000000;42.26685;40.83252;
9646000.000000;42.37366;41.09192;
9647000.000000;42.44995;40.95459;
9648000.000000;42.29736;41.04614;
9649000.000000;42.26685;40.92407;
9650000.000000;42.11426;41.16821;
9651000.000000;42.11426;41.15295;
9652000.000000;42.22107;40.86304;
9653000.000000;42.34314;41.01563;
9654000.000000;42.32788;41.01563;
9655000.000000;42.22107;41.07666;
9656000.000000;42.09900;41.16821;
9657000.000000;42.16003;41.30554;
9658000.000000;42.35840;41.07666;
9659000.000000;42.19055;41.15295;
9660000.000000;42.44995;40.98511;
9661000.000000;42.22107;40.80200;
9662000.000000;42.25159;41.24451;
9663000.000000;42.12952;41.22925;
9664000.000000;42.26685;40.80200;
9665000.000000;42.29736;40.72571;
9666000.000000;42.12952;41.09192;
9667000.000000;42.38892;41.12244;
9668000.000000;41.94641;41.16821;
9669000.000000;42.26685;41.06140;
9670000.000000;42.20581;41.25977;
9671000.000000;42.09900;41.15295;
9672000.000000;42.22107;40.86304;
9673000.000000;42.11426;41.09192;
9674000.000000;42.31262;41.04614;
9675000.000000;42.35840;41.22925;
9676000.000000;42.29736;40.98511;
9677000.000000;42.43469;41.15295;
9678000.000000;42.23633;41.19873;
9679000.000000;42.02271;41.09192;
9680000.000000;42.23633;41.21399;
9681000.000000;42.40417;41.15295;
9682000.000000;42.38892;41.04614;
9683000.000000;42.37366;41.10718;
9684000.000000;42.34314;40.78674;
9685000.000000;42.17529;41.13770;
9686000.000000;42.35840;40.95459;
9687000.000000;42.02271;41.15295;
9688000.000000;42.35840;41.30554;
9689000.000000;42.03796;41.18347;
9690000.000000;42.29736;40.71045;
9691000.000000;42.20581;41.13770;
9692000.000000;42.28210;41.12244;
9693000.000000;42.14478;41.10718;
9694000.000000;42.60254;40.98511;
9695000.000000;42.49573;41.12244;
9696000.000000;42.52625;41.07666;
9697000.000000;42.38892;41.24451;
9698000.000000;42.48047;41.06140;
9699000.000000;42.25159;41.15295;
9700000.000000;42.46521;40.89355;
9701000.000000;42.37366;40.89355;
9702000.000000;42.37366;40.92407;
9703000.000000;42.46521;41.01563;
9704000.000000;42.32788;41.10718;
9705000.000000;42.40417;41.18347;
9706000.000000;42.64832;41.10718;
9707000.000000;42.55676;41.03088;
9708000.000000;42.60254;41.15295;
9709000.000000;42.38892;41.04614;
9710000.000000;42.31262;41.13770;
9711000.000000;42.34314;41.09192;
9712000.000000;42.26685;40.87830;
9713000.000000;42.55676;41.27502;
9714000.000000;42.31262;41.29028;
9715000.000000;42.23633;41.16821;
9716000.000000;42.41943;41.01563;
9717000.000000;42.22107;41.35132;
9718000.000000;42.44995;41.36658;
9719000.000000;42.16003;41.30554;
9720000.000000;42.52625;40.95459;
9721000.000000;42.32788;41.03088;
9722000.000000;42.46521;41.22925;
9723000.000000;42.43469;40.93933;
9724000.000000;42.43469;41.16821;
9725000.000000;42.51099;41.19873;
9726000.000000;42.38892;41.01563;
9727000.000000;42.60254;41.12244;
9728000.000000;42.32788;41.19873;
9729000.000000;42.63306;41.18347;
9730000.000000;42.48047;41.16821;
9731000.000000;42.48047;41.10718;
9732000.000000;42.25159;41.21399;
9733000.000000;42.63306;41.07666;
9734000.000000;42.67883;41.16821;
9735000.000000;42.23633;41.33606;
9736000.000000;42.58728;41.10718;
9737000.000000;42.46521;41.16821;
9738000.000000;42.61780;41.35132;
9739000.000000;42.57202;41.33606;
9740000.000000;42.60254;41.41235;
9741000.000000;42.64832;41.16821;
9742000.000000;42.41943;41.22925;
9743000.000000;42.34314;41.25977;
9744000.000000;42.57202;41.19873;
9745000.000000;42.54150;41.25977;
9746000.000000;42.60254;40.98511;
9747000.000000;42.61780;41.22925;
9748000.000000;42.52625;41.01563;
9749000.000000;42.70935;41.27502;
9750000.000000;42.84668;41.16821;
9751000.000000;42.66357;41.29028;
9752000.000000;42.52625;40.98511;
9753000.000000;42.67883;41.25977;
9754000.000000;42.46521;41.10718;
9755000.000000;42.70935;41.18347;
9756000.000000;42.66357;41.15295;
9757000.000000;42.48047;41.29028;
9758000.000000;42.19055;41.41235;
9759000.000000;42.80090;41.18347;
9760000.000000;42.77039;41.24451;
9761000.000000;42.35840;41.51917;
9762000.000000;42.51099;41.39709;
9763000.000000;42.81616;41.21399;
9764000.000000;42.70935;41.30554;
9765000.000000;42.58728;41.38184;
9766000.000000;42.63306;41.24451;
9767000.000000;42.60254;41.65649;
9768000.000000;42.54150;41.39709;
9769000.000000;42.60254;41.64124;
9770000.000000;42.58728;41.32080;
9771000.000000;42.72461;41.35132;
9772000.000000;42.64832;41.61072;
9773000.000000;42.54150;41.33606;
9774000.000000;42.67883;41.54968;
9775000.000000;42.75513;41.56494;
9776000.000000;42.84668;41.30554;
9777000.000000;42.73987;41.18347;
9778000.000000;42.63306;41.50391;
9779000.000000;42.81616;41.33606;
9780000.000000;42.72461;41.35132;
9781000.000000;42.78564;41.44287;
9782000.000000;42.70935;41.44287;
9783000.000000;42.90771;41.48865;
9784000.000000;42.61780;41.36658;
9785000.000000;42.95349;41.35132;
9786000.000000;42.95349;41.25977;
9787000.000000;42.77039;41.38184;
9788000.000000;42.73987;41.22925;
9789000.000000;42.89246;41.24451;
9790000.000000;42.54150;41.47339;
9791000.000000;43.01453;41.24451;
9792000.000000;42.86194;41.64124;
9793000.000000;42.98401;41.32080;
9794000.000000;42.86194;41.61072;
9795000.000000;43.04504;41.45813;
9796000.000000;42.77039;41.32080;
9797000.000000;42.83142;41.13770;
9798000.000000;42.73987;41.25977;
9799000.000000;42.77039;41.48865;
9800000.000000;42.80090;41.68701;
9801000.000000;42.80090;41.48865;
9802000.000000;42.81616;41.61072;
9803000.000000;43.06030;41.35132;
9804000.000000;42.90771;41.36658;
9805000.000000;43.07556;41.44287;
9806000.000000;42.75513;41.50391;
9807000.000000;42.77039;41.56494;
9808000.000000;42.92297;41.58020;
9809000.000000;42.86194;41.53442;
9810000.000000;43.13660;41.39709;
9811000.000000;42.95349;41.76331;
9812000.000000;42.95349;41.36658;
9813000.000000;42.75513;41.44287;
9814000.000000;42.87720;41.42761;
9815000.000000;43.21289;41.56494;
9816000.000000;42.95349;41.67175;
9817000.000000;42.75513;41.56494;
9818000.000000;42.95349;41.42761;
9819000.000000;42.90771;41.61072;
9820000.000000;42.96875;41.73279;
9821000.000000;42.80090;41.65649;
9822000.000000;43.04504;41.47339;
9823000.000000;42.96875;41.30554;
9824000.000000;42.98401;41.32080;
9825000.000000;42.95349;41.30554;
9826000.000000;42.96875;41.41235;
9827000.000000;42.78564;41.70227;
9828000.000000;42.98401;41.61072;
9829000.000000;43.15186;41.65649;
9830000.000000;43.01453;41.87012;
9831000.000000;43.16711;41.54968;
9832000.000000;42.96875;41.67175;
9833000.000000;43.10608;41.54968;
9834000.000000;43.22815;41.62598;
9835000.000000;43.19763;41.58020;
9836000.000000;42.81616;41.80908;
9837000.000000;43.16711;41.58020;
9838000.000000;42.84668;41.68701;
9839000.000000;43.27393;41.51917;
9840000.000000;42.92297;41.56494;
9841000.000000;42.86194;41.53442;
9842000.000000;43.18237;41.56494;
9843000.000000;43.01453;41.53442;
9844000.000000;42.81616;41.80908;
9845000.000000;42.99927;41.67175;
9846000.000000;43.19763;41.56494;
9847000.000000;43.13660;41.41235;
9848000.000000;42.90771;41.85486;
9849000.000000;43.18237;41.64124;
9850000.000000;43.13660;41.61072;
9851000.000000;43.13660;41.45813;
9852000.000000;43.18237;41.79382;
9853000.000000;43.07556;41.61072;
9854000.000000;43.24341;41.65649;
9855000.000000;43.13660;41.59546;
9856000.000000;43.13660;41.93115;
9857000.000000;43.10608;41.91589;
9858000.000000;43.04504;41.90063;
9859000.000000;43.31970;41.53442;
9860000.000000;43.19763;41.39709;
9861000.000000;43.12134;41.99219;
9862000.000000;43.13660;41.47339;
9863000.000000;43.38074;41.51917;
9864000.000000;43.13660;41.82434;
9865000.000000;43.19763;41.85486;
9866000.000000;43.04504;41.65649;
9867000.000000;43.06030;41.67175;
9868000.000000;43.21289;41.87012;
9869000.000000;43.38074;41.65649;
9870000.000000;42.86194;41.76331;
9871000.000000;43.12134;41.73279;
9872000.000000;42.89246;41.85486;
9873000.000000;43.31970;41.71753;
9874000.000000;43.06030;41.88538;
9875000.000000;43.25867;41.77856;
9876000.000000;43.15186;41.59546;
9877000.000000;43.19763;41.67175;
9878000.000000;43.07556;41.79382;
9879000.000000;43.33496;41.45813;
9880000.000000;43.12134;41.51917;
9881000.000000;43.01453;41.97693;
9882000.000000;43.04504;41.76331;
9883000.000000;43.25867;41.71753;
9884000.000000;43.04504;41.79382;
9885000.000000;43.01453;41.93115;
9886000.000000;43.21289;41.91589;
9887000.000000;42.99927;41.68701;
9888000.000000;43.15186;41.77856;
9889000.000000;42.78564;41.73279;
9890000.000000;42.83142;41.68701;
9891000.000000;43.15186;41.68701;
9892000.000000;42.93823;41.71753;
9893000.000000;43.15186;41.61072;
9894000.000000;42.93823;41.65649;
9895000.000000;43.25867;41.62598;
9896000.000000;43.04504;41.68701;
9897000.000000;42.90771;41.79382;
9898000.000000;43.18237;41.41235;
9899000.000000;42.99927;41.80908;
9900000.000000;43.01453;41.65649;
9901000.000000;42.98401;41.91589;
9902000.000000;42.98401;41.56494;
9903000.000000;43.09082;41.90063;
9904000.000000;42.78564;41.70227;
9905000.000000;43.01453;41.45813;
9906000.000000;42.93823;41.56494;
9907000.000000;43.09082;41.42761;
9908000.000000;42.95349;41.82434;
9909000.000000;42.99927;41.96167;
9910000.000000;43.12134;41.53442;
9911000.000000;43.27393;41.54968;
9912000.000000;43.21289;41.85486;
9913000.000000;43.09082;41.70227;
9914000.000000;43.22815;41.65649;
9915000.000000;43.16711;41.91589;
9916000.000000;42.98401;41.67175;
9917000.000000;42.96875;41.77856;
9918000.000000;43.39600;41.62598;
9919000.000000;43.18237;41.76331;
9920000.000000;43.01453;41.65649;
9921000.000000;42.83142;41.67175;
9922000.000000;43.22815;41.68701;
9923000.000000;43.25867;41.50391;
9924000.000000;43.06030;41.74805;
9925000.000000;43.28918;41.65649;
9926000.000000;42.87720;41.73279;
9927000.000000;43.19763;41.82434;
9928000.000000;43.07556;41.47339;
9929000.000000;43.15186;41.50391;
9930000.000000;42.93823;41.65649;
9931000.000000;43.09082;41.73279;
9932000.000000;43.06030;41.45813;
9933000.000000;43.25867;41.85486;
9934000.000000;42.99927;41.51917;
9935000.000000;43.36548;41.59546;
9936000.000000;43.25867;41.54968;
9937000.000000;43.22815;41.74805;
9938000.000000;43.12134;41.91589;
9939000.000000;43.04504;41.88538;
9940000.000000;42.99927;41.90063;
9941000.000000;42.95349;41.51917;
9942000.000000;42.99927;41.68701;
9943000.000000;43.16711;41.59546;
9944000.000000;42.93823;41.73279;
9945000.000000;43.35022;41.56494;
9946000.000000;43.07556;41.73279;
9947000.000000;43.18237;41.77856;
9948000.000000;43.07556;41.59546;
9949000.000000;43.18237;41.42761;
9950000.000000;43.09082;41.77856;
9951000.000000;43.25867;41.76331;
9952000.000000;43.15186;41.83960;
9953000.000000;43.21289;41.97693;
9954000.000000;43.15186;41.70227;
9955000.000000;43.28918;41.91589;
9956000.000000;43.10608;42.00745;
9957000.000000;43.42651;41.80908;
9958000.000000;43.01453;41.88538;
9959000.000000;43.44177;41.67175;
9960000.000000;43.39600;41.96167;
9961000.000000;42.95349;41.91589;
9962000.000000;43.28918;41.88538;
9963000.000000;43.48755;41.77856;
9964000.000000;42.93823;41.88538;
9965000.000000;43.09082;41.64124;
9966000.000000;43.22815;41.99219;
9967000.000000;43.13660;41.80908;
9968000.000000;43.30444;41.80908;
9969000.000000;43.44177;42.03796;
9970000.000000;43.10608;41.70227;
9971000.000000;43.25867;42.19055;
9972000.000000;43.15186;41.88538;
9973000.000000;42.95349;41.83960;
9974000.000000;43.12134;41.85486;
9975000.000000;43.33496;42.19055;
9976000.000000;43.19763;41.91589;
9977000.000000;43.13660;41.87012;
9978000.000000;43.38074;42.11426;
9979000.000000;43.45703;42.05322;
9980000.000000;43.27393;42.11426;
9981000.000000;43.42651;41.93115;
9982000.000000;43.09082;41.88538;
9983000.000000;43.57910;41.85486;
9984000.000000;43.30444;41.93115;
9985000.000000;43.31970;42.00745;
9986000.000000;43.22815;41.68701;
9987000.000000;43.27393;41.82434;
9988000.000000;43.12134;41.91589;
9989000.000000;43.16711;42.00745;
9990000.000000;43.24341;41.82434;
9991000.000000;43.50281;41.82434;
9992000.000000;43.28918;42.12952;
9993000.000000;43.51807;42.08374;
9994000.000000;43.48755;42.02271;
9995000.000000;43.28918;42.28210;
9996000.000000;43.44177;42.05322;
9997000.000000;43.22815;41.93115;
9998000.000000;43.15186;41.88538;
9999000.000000;43.30444;41.85486;
10000000.000000;43.51807;42.14478;
10001000.000000;43.35022;41.97693;
10002000.000000;43.35022;41.85486;
10003000.000000;43.50281;42.20581;
10004000.000000;43.54858;41.88538;
10005000.000000;43.18237;42.06848;
10006000.000000;43.48755;41.87012;
10007000.000000;43.27393;42.23633;
10008000.000000;43.25867;42.09900;
10009000.000000;43.22815;41.80908;
10010000.000000;43.39600;41.94641;
10011000.000000;43.04504;42.02271;
10012000.000000;43.47229;41.90063;
10013000.000000;43.27393;42.11426;
10014000.000000;43.48755;42.17529;
10015000.000000;43.36548;42.17529;
10016000.000000;43.54858;41.85486;
10017000.000000;43.21289;42.08374;
10018000.000000;43.53333;41.82434;
10019000.000000;43.47229;42.08374;
10020000.000000;43.06030;41.97693;
10021000.000000;43.22815;41.83960;
10022000.000000;43.38074;41.87012;
10023000.000000;43.21289;42.06848;
10024000.000000;43.35022;41.97693;
10025000.000000;43.30444;41.83960;
10026000.000000;43.25867;41.94641;
10027000.000000;43.48755;41.77856;
10028000.000000;43.21289;41.97693;
10029000.000000;43.13660;41.99219;
10030000.000000;43.50281;42.00745;
10031000.000000;43.45703;42.20581;
10032000.000000;43.31970;42.17529;
10033000.000000;43.64014;41.99219;
10034000.000000;43.21289;42.19055;
10035000.000000;43.57910;41.91589;
10036000.000000;43.38074;42.14478;
10037000.000000;43.47229;42.28210;
10038000.000000;43.35022;42.05322;
10039000.000000;43.68591;42.05322;
10040000.000000;43.42651;41.79382;
10041000.000000;43.41125;42.20581;
10042000.000000;43.18237;42.05322;
10043000.000000;43.28918;42.25159;
10044000.000000;43.09082;42.02271;
10045000.000000;43.59436;42.29736;
10046000.000000;43.36548;41.83960;
10047000.000000;43.42651;42.25159;
10048000.000000;43.22815;42.00745;
10049000.000000;43.33496;41.76331;
10050000.000000;43.39600;41.90063;
10051000.000000;43.35022;41.90063;
10052000.000000;43.41125;42.02271;
10053000.000000;43.48755;42.28210;
10054000.000000;43.28918;41.79382;
10055000.000000;43.51807;42.23633;
10056000.000000;43.25867;42.19055;
10057000.000000;43.33496;41.79382;
10058000.000000;43.33496;41.85486;
10059000.000000;43.30444;41.77856;
10060000.000000;43.38074;42.20581;
10061000.000000;43.60962;42.19055;
10062000.000000;43.70117;42.06848;
10063000.000000;43.25867;42.03796;
10064000.000000;43.59436;42.05322;
10065000.000000;43.50281;42.20581;
10066000.000000;43.53333;42.20581;
10067000.000000;43.53333;42.06848;
10068000.000000;43.57910;42.17529;
10069000.000000;43.47229;41.90063;
10070000.000000;43.62488;42.12952;
10071000.000000;43.45703;41.76331;
10072000.000000;43.57910;42.20581;
10073000.000000;43.35022;42.06848;
10074000.000000;43.12134;42.02271;
10075000.000000;43.30444;41.85486;
10076000.000000;43.65540;41.87012;
10077000.000000;43.48755;41.88538;
10078000.000000;43.67065;41.91589;
10079000.000000;43.64014;42.14478;
10080000.000000;43.35022;41.68701;
10081000.000000;43.25867;42.16003;
10082000.000000;43.51807;42.23633;
10083000.000000;43.25867;41.76331;
10084000.000000;43.50281;42.11426;
10085000.000000;43.30444;42.12952;
10086000.000000;43.30444;41.85486;
10087000.000000;43.71643;41.99219;
10088000.000000;43.36548;41.94641;
10089000.000000;43.53333;42.25159;
10090000.000000;43.36548;42.11426;
10091000.000000;43.47229;42.11426;
10092000.000000;43.27393;42.16003;
10093000.000000;43.38074;41.94641;
10094000.000000;43.36548;42.14478;
10095000.000000;43.71643;41.94641;
10096000.000000;43.54858;42.20581;
10097000.000000;43.67065;42.14478;
